CSNM|CTNM|TRADE_ID|BRCA|PARENTBRCA|BRCA_CO|DTYP|LNRF|CIDT|CIDN|CUIN|CITY|CUSTSIZE|LANO|AL_TP|LOANTYPE|LOANBUSTYPE|USE_LOAN|LOAN_PRD|USE_OPRLOAN|LINE_CODE|FACT|FCCY|FAMT|REAL_INTRATE_CODE|DEALDATE|MATDATE|ACT_END_LOAN|LOAN_EXT|STDT_LOANEXT|ENDT_LOANEXT|CCY|NOTESELL_AM|NOTESELL_BL|RFTP|TM_INSRATE|LVL_INSRATE|REPR_LOAN_INSRATE|DATE_INS_REPR|LOAN_GAR_MTD|OVDUE_LOAN|OVDUE_LOAN_PRD|LOAN_RISK|LOANGRADE|LOAN_STAT|BEG_LOAN_QUL|RESTR_DATE|RESTR_LOAN|TP_RESTR_LOAN|GOV_PLTF_LOAN|PAY_TERM|NX_PAY|CUR_INS_RECV|BASIC_RATE|REAL_INTRATE|REV_CDT_COM|REFN|OVDUE_DAY|BLING_DATE|AC_REPAY_PRIN|AC_REPAY_INS|LOAN_PAT|OVE_DEFP_INS|OVE_DEFI_INS|ORLOAN_ID|GENERAL_PRO|SPECIAL_PRO|SPECIFIC_PRO|ISSUE_PRICE|DRAWDOWN_ACCOUNT|OVE_DEFP|OVE_DEFI|LOANPURPOSE|BILN|CREDIT_LINE|UNEARN_INS|UNEARN_FEE|LOAN_NO|START_DATE|EXPIRY_DATE|AVAILALBE|RECOURSE_FLG|CONSIGNOR|BANK_PAY_FLG|SYS_DATE|
1002271|合肥嘉安仓储有限公司|LD1629530742||0606|0606|02104|贷款协议20160729天津嘉智仓储有限公司之补充协议|U|91340100066512981G|G5920|340100|CS02|1002271.0003300.01.01|AL01|21053|FA01|G5920|CT02||1002271.0003300.01|0003300|CNY|28050000.000000|1.150000|20161021|20210907|||20161021|20210907|CNY|13896928.000000|13827443.360000|RF02|RT01|5.4625|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|37766.200000|4.75|5.4625|1|2|0|20210907|1060602000004648|1060602000004648|FB01||||138274.433600|0|0.00|28050000.000000|CNY1421800010606|||00325||1002271.0003300.01|0.000000|0.00||20160729|20210907|1|||2|20180702|
1002670|上海中区地产有限公司|LD1630249676||0606|0606|02402|中区银团贷款协议20160921|U|91310000607272758T|K7090|310101|CS03|1002670.004310.01.01|AL01|21056|FA02|K7090|CT02||1002670.0004310.01|0004310|CNY|5000000.000000|1.000000|20161028|20191028|||20161028|20191028|CNY|5000000.000000|4948717.940000|RF02|RT01|4.75|RR01|20180728|B|0||FQ01||FS01|||0|||1|20180731|43748.040000|4.75|4.75||2|0|20191028|1060600100000019|1060600100000019|FB01||||49487.179400|0|0.00|5000000.000000|1060600100000019|||00321||1002670.0004300.01|0.000000|0.00||20161020|20191020|1|||2|20180702|
1001302|国银金融租赁股份有限公司|LD1630270553||0606|0606|04001|LN201608230001|U|91440300619290064R|J6631|440300|CS01|1001302.0004800.01.01|AL01|21073||J6631|CT02||1001302.0004800.01|0004800|USD|12000000.000000|3.916598|20161028|20191011|||20161028|20191011|USD|4000000.000000|4000000.000000|RF02|RT01|3.4873|RR01|20180711|D|0||FQ01||FS01|||0|||1|20191011|32160.660000|0.89039|3.4873||2|0|20191011|USD1421800010606|USD1421800010606|FB01||||40000.000000|0|0.00|12000000.000000|USD1421800010606|||00201||1001302.0004800.01|0.000000|0.00||20161011|20191011|1|||2|20180702|
1001372|上海奥尚物业有限公司|LD1630659627||0606|0606|02402|汇丰-奥尚境内贷款协议|U|91310000MA1FL0AU6X|K7090|310000|CS02|1001372.0004310.02.01|AL01|21056|FA02|K7090|CT02||1001372.0004310.02|0004310|CNY|8650000.000000|1.100000|20161101|20201216|||20161101|20201216|CNY|2162500.000000|2162500.000000|RF02|RT01|5.225|RR02|20180920|B|0||FQ01||FS01|||0|||1|20180920|4080.220000|4.75|5.225||2|0|20201216|1060600100000019|1060600100000019|FB01||||21625.000000|0|0.00|8650000.000000|1060600100000019|||00321||1001372.0004300.02|0.000000|0.00||20151221|20201221|1|||2|20180702|
1002482|招银金融租赁有限公司|LD1633068385||0606|0606|04001|美元叁亿元(USD300,000,000)定期授信贷款协议|T|310000000094056|J6631|310115|CS01|1002482.0004800.01.01|AL01|21073||J6631|CT02||1002482.0004800.01|0004800|USD|11000000.000000|3.952554|20161125|20190607|||20161125|20190607|USD|1540000.000000|1232000.000000|RF02|RT01|3.67631|RR02|20180910|D|0||FQ01||FS01|||0|||1|20180910|3144.170000|0.93011|3.67631||2|0|20190607|USD1421800010606|USD1421800010606|FB01||||12320.000000|0|0.00|11000000.000000|USD1421800010606|||00201||1002482.0004800.01|0.000000|0.00||20160719|20190608|1|||2|20180702|
1002146|海通恒信国际租赁股份有限公司|LD1634429206||0606|0606|02401|人民币银团贷款协议|U|91310000764705772U|J6631|310101|CS01|1002146.0004310.01.01|AL01|21056|FA02|J6631|CT02||1002146.0004310.01|0004310|CNY|40000000.000000|0.930000|20161209|20190815|||20161209|20190815|CNY|21098901.100000|14769230.770000|RF02|RT01|4.4175|RR02|20180921|A99|0||FQ01|FQ01|FS01|||0|||1|20180921|21747.700000|4.75|4.4175||2|0|20190815|1060600100000019|1060600100000019|FB01||||147692.307700|0|0.00|40000000.000000|1060600100000019|||00201||1002146.0004300.01|0.000000|0.00||20160815|20190815|1|||2|20180702|
1002713|上海星豹置业有限公司|LD1634430872||0606|0606|02103|贷款协议之A段贷款|U|91310101055868536P|K7090|310101|CS04|1002713.0003300.01.01|AL01|21053|FA01|K7090|CT02||1002713.0003300.01|0003300|CNY|266000000.000000|1.030000|20161209|20211209|||20161209|20211209|CNY|264287754.340000|262966315.570000|RF02|RT01|4.8925|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|643281.350000|4.75|4.8925|1|2|0|20211209|1060602000005067|1060602000005067|FB01||||2629663.155700|0|0.00|266000000.000000|CNY1421800010606|||00321||1002713.0003300.01|0.000000|0.00||20161209|20211209|1|||2|20180702|
1001948|宁波前程供应链有限公司|LD1634758718||0606|0606|02199|贷款协议|U|913302065545380214|F5169|330200|CS02|1001948.0003300.01.01|AL01|21053|FA01|F5169|CT02||1001948.0003300.01|0003300|CNY|80000000.000000|1.020000|20161212|20211213|||20161212|20211213|CNY|80000000.000000|80000000.000000|RF02|RT01|4.845|RR01|20180703|E0401|2|OT01|FQ02||FS03|||0|||1|20180915|193396.250000|4.75|4.845|1|2|2|20211213|1060602000004591|1060602000004591|FB01|0|||800000.000000|1600000.000000|0.00|80000000.000000|CNY1421800010606|1000000||00331||1001948.0003300.01|0.000000|0.00||20161212|20211213|1|||2|20180702|
1001063|山东力诺特种玻璃股份有限公司|LD1634786681||0606|0606|02102|2014固贷字第00004号|U|9137012673578730XH|C3099|370100|CS02|1001063.0003149.01.01|AL01|21053|FA01|C3099|CT02||1001063.0003149.01|0003149|USD|6779843.870000|6.895054|20161212|20190121|||20161212|20190121|USD|232650.000000|93060.000000|RF02|RT01|6.5714|RR02|20180912|E03|0||FQ01||FS01|||0|||1|20180721|203.840000|0.95306|6.5714|1|2|0|20190121|1060603000001106|1060603000001106|FB01||||930.600000|0|0.00|6779843.870000|1060603000001106|||00302||1001063.0003100.01|0.000000|0.00||20140211|20190121|1|||2|20180702|
1002146|海通恒信国际租赁股份有限公司|LD1634879054||0606|0606|02401|人民币银团贷款协议|U|91310000764705772U|J6631|310101|CS01|1002146.0004310.01.01|AL01|21056|FA02|J6631|CT02||1002146.0004310.01|0004310|CNY|40000000.000000|0.930000|20161213|20190815|||20161213|20190815|CNY|16483516.480000|11538461.540000|RF02|RT01|4.4175|RR02|20180921|A99|0||FQ01|FQ01|FS01|||0|||1|20180921|16990.380000|4.75|4.4175||2|0|20190815|CNY1421800010606|CNY1421800010606|FB01||||115384.615400|0|0.00|40000000.000000|1060600100000019|||00201||1002146.0004300.01|0.000000|0.00||20160815|20190815|1|||2|20180702|
1002146|海通恒信国际租赁股份有限公司|LD1634909777||0606|0606|02401|人民币银团贷款协议|U|91310000764705772U|J6631|310101|CS01|1002146.0004310.01.01|AL01|21056|FA02|J6631|CT02||1002146.0004310.01|0004310|CNY|40000000.000000|0.930000|20161214|20190815|||20161214|20190815|CNY|2307692.310000|1615384.610000|RF02|RT01|4.4175|RR02|20180921|A99|0||FQ01|FQ01|FS01|||0|||1|20180921|2378.650000|4.75|4.4175||2|0|20190815|CNY1421800010606|CNY1421800010606|FB01||||16153.846100|0|0.00|40000000.000000|1060600100000019|||00201||1002146.0004300.01|0.000000|0.00||20160815|20190815|1|||2|20180702|
1001031|TCL家庭电器（南海）有限公司|LD1635541103||0606|0606|02201|490836TC-1|Q|J5880002419805|G5920|440605|CS03|1001031.0003300.01.01|AL01|21054|FA01|G5920|CT02||1001031.0003300.01|0003300|CNY|31000000.000000|1.200000|20161220|20190731|||20161220|20190731|CNY|1115275.680000|1115275.680000|RF02|RT01|5.7|RR02|20180921|B01|0||FQ01||FS01|||0|||1|20180921|2119.020000|4.75|5.7||2|0|20190731|1060602000001185|1060602000001185|FB01||||11152.756800|0|0.00|31000000.000000|1060602000001185|||00314||1001031.0003300.01|0.000000|0.00||20150130|20190731|1|||2|20180702|
1002894|兴业金融租赁有限责任公司|LD1635699975||0606|0606|04001|LN201611080001|U|91120116559483517R|J6631|120000|CS01|1002894.0004800.01.01|AL01|21073||J6631|CT02||1002894.0004800.01|0004800|USD|25000000.000000|3.852285|20161221|20191220|||20161221|20191220|USD|25000000.000000|25000000.000000|RF02|RT01|3.83025|RR02|20180921|A99|0||FQ01||FS01|||0|||1|20180921|31918.750000|0.99428|3.83025||2|0|20191220|USD1421800010606|USD1421800010606|FB01||||250000.000000|0|0.00|25000000.000000|USD1421800010606|||00201||1002894.0004800.01|0.000000|20069.36||20161221|20191220|1|||2|20180702|
1002879|华通精密线路板（惠州）有限公司|LD1636125480||0606|0606|02401|人民币叁亿叁仟万元定期贷款|U|91441322763847680M|C3982|441300|CS01|1002879.0004310.01.01|AL01|21056|FA02|C3913|CT02||1002879.0004310.01|0004310|CNY|26400000.000000|0.950000|20161226|20211224|||20161226|20211224|CNY|4800000.000000|4704000.000000|RF02|RT01|4.5125|RR02|20180927|C|0||FQ01||FS01|||0|||1|20180926|4127.440000|4.75|4.5125||2|0|20211224|1060600100000019|1060600100000019|FB01||||47040.000000|0|0.00|20000000.000000|1060600100000019|||00201||1002879.0004300.01|0.000000|21648.00||20161123|20211224|1|||2|20180702|
1003054|华融金融租赁股份有限公司|LD1701333047||0606|0606|04001|2016流贷字第00090号|U|91330000734521665X|J6631|330100|CS02|1003054.0004800.01.01|AL01|21073||J6631|CT02||1003054.0004800.01|0004800|CNY|300000000.000000|0.900000|20170113|20191231|||20170113|20191231|CNY|300000000.000000|114000000.000000|RF02|RT01|4.275|RR02|20180930|A99|0||FQ01||FS01|||0|||1|20180928|54150.000000|4.75|4.275|1|2|0|20191231|1060902000005028|1060902000005028|FB04||||1140000.000000|0|0.00|300000000.000000|CNY1421800010606|||00201||1003054.0004800.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1701344060||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170113|20200113|||20170113|20200113|CNY|1620000.000000|1539000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|15050.150000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||15390.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002271|合肥嘉安仓储有限公司|LD1701834038||0606|0606|02104|贷款协议20160729天津嘉智仓储有限公司之补充协议|U|91340100066512981G|G5920|340100|CS02|1002271.0003300.01.01|AL01|21053|FA01|G5920|CT02||1002271.0003300.01|0003300|CNY|28050000.000000|1.150000|20170118|20210907|||20170118|20210907|CNY|10000000.000000|9950000.000000|RF02|RT01|5.4625|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|27175.940000|4.75|5.4625|1|2|0|20210907|1060602000004648|1060602000004648|FB01||||99500.000000|0|0.00|28050000.000000|CNY1421800010606|||00325||1002271.0003300.01|0.000000|0.00||20160729|20210907|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1702576241||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170125|20200113|||20170125|20200113|CNY|720000.000000|684000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|6688.950000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||6840.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1704686472||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170215|20200113|||20170215|20200113|CNY|720000.000000|684000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|6688.950000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||6840.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1705882643||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170227|20200113|||20170227|20200113|CNY|900000.000000|855000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|8361.190000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||8550.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1705916381||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170228|20200113|||20170228|20200113|CNY|1260000.000000|1197000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|11705.670000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||11970.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1707431595||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170315|20200113|||20170315|20200113|CNY|1260000.000000|1197000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|11705.670000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||11970.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1707576900||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170316|20200113|||20170316|20200113|CNY|720000.000000|684000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|6688.950000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||6840.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1001031|TCL家庭电器（南海）有限公司|LD1707945320||0606|0606|02201|490836TC-1|Q|J5880002419805|G5920|440605|CS03|1001031.0003300.01.01|AL01|21054|FA01|G5920|CT02||1001031.0003300.01|0003300|CNY|31000000.000000|1.200000|20170320|20190731|||20170320|20190731|CNY|1119089.170000|1119089.170000|RF02|RT01|5.7|RR02|20180921|B01|0||FQ01||FS01|||0|||1|20180921|2126.270000|4.75|5.7||2|0|20190731|1060602000001185|1060602000001185|FB01||||11190.891700|0|0.00|31000000.000000|1060602000001185|||00314||1001031.0003300.01|0.000000|0.00||20150130|20190731|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1708100449||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170322|20200113|||20170322|20200113|CNY|900000.000000|855000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|8361.190000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||8550.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002879|华通精密线路板（惠州）有限公司|LD1708120889||0606|0606|02401|人民币叁亿叁仟万元定期贷款|U|91441322763847680M|C3982|441300|CS01|1002879.0004310.01.01|AL01|21056|FA02|C3913|CT02||1002879.0004310.01|0004310|CNY|26400000.000000|0.950000|20170322|20211224|||20170322|20211224|CNY|4000000.000000|3920000.000000|RF02|RT01|4.5125|RR02|20180927|C|0||FQ01||FS01|||0|||1|20180926|3439.530000|4.75|4.5125||2|0|20211224|1060600100000019|1060600100000019|FB01||||39200.000000|0|0.00|20000000.000000|1060600100000019|||00201||1002879.0004300.01|0.000000|0.00||20161123|20211224|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1708605001||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170327|20200113|||20170327|20200113|CNY|1620000.000000|1539000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|15050.150000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||15390.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002879|华通精密线路板（惠州）有限公司|LD1710167001||0606|0606|02401|人民币叁亿叁仟万元定期贷款|U|91441322763847680M|C3982|441300|CS01|1002879.0004310.01.01|AL01|21056|FA02|C3913|CT02||1002879.0004310.01|0004310|CNY|26400000.000000|0.950000|20170411|20211224|||20170411|20211224|CNY|4000000.000000|3920000.000000|RF02|RT01|4.5125|RR01|20180727|C|0||FQ01||FS01|||0|||1|20180926|3439.530000|4.75|4.5125||2|0|20211224|1060600100000019|1060600100000019|FB01||||39200.000000|0|0.00|20000000.000000|1060600100000019|||00201||1002879.0004300.01|0.000000|0.00||20161123|20211224|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1710223040||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170412|20200113|||20170412|20200113|CNY|1440000.000000|1368000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|13377.910000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||13680.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1710425568||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170414|20200113|||20170414|20200113|CNY|900000.000000|855000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|8361.190000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||8550.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002139|神隆医药（常熟）有限公司|LD1711166127||0606|0606|02401|人民币叁亿元定期贷款合同|T|320581400009650|C2710|320581|CS03|1002139.0004310.01.01|AL01|21056|FA02|C2710|CT02||1002139.0004310.01|0004310|CNY|35000000.000000||20170421|20190614|||20170421|20190614|CNY|3785250.000000|3785250.000000|RF01|RT01|4.845|RR04|20190614|C|0||FQ01||FS01|||0|||1|20180914|9679.200000||4.845||2|0|20190614|1060600100000019|1060600100000019|FB01||||37852.500000|0|0.00|35000000.000000|1060600100000019|||00201||1002139.0004300.01|0.000000|0.00||20160614|20190614|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1711452002||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170424|20200113|||20170424|20200113|CNY|1620000.000000|1539000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|15050.150000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||15390.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1711722885||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170427|20200113|||20170427|20200113|CNY|1620000.000000|1539000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|15050.150000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||15390.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
1001063|山东力诺特种玻璃股份有限公司|LD1712402779||0606|0606|02102|2014固贷字第00004号|U|9137012673578730XH|C3099|370100|CS02|1001063.0003149.01.01|AL01|21053|FA01|C3099|CT02||1001063.0003149.01|0003149|USD|6779843.870000|5.847170|20170504|20190121|||20170504|20190121|USD|181433.300000|90716.660000|RF02|RT01|6.86294|RR02|20180804|E03|0||FQ01||FS01|||0|||1|20180721|207.530000|1.17372|6.86294|1|2|0|20190121|1060603000001106|1060603000001106|FB01||||907.166600|0|0.00|6779843.870000|1060603000001106|||00302||1001063.0003100.01|0.000000|0.00||20140211|20190121|1|||2|20180702|
1002139|神隆医药（常熟）有限公司|LD1712569285||0606|0606|02401|人民币叁亿元定期贷款合同|T|320581400009650|C2710|320581|CS03|1002139.0004310.01.01|AL01|21056|FA02|C2710|CT02||1002139.0004310.01|0004310|CNY|35000000.000000||20170505|20190614|||20170505|20190614|CNY|5303725.000000|5303725.000000|RF01|RT01|4.845|RR04|20190614|C|0||FQ01||FS01|||0|||1|20180914|13562.070000||4.845||2|0|20190614|1060600100000019|1060600100000019|FB01||||53037.250000|0|0.00|35000000.000000|1060600100000019|||00201||1002139.0004300.01|0.000000|0.00||20160614|20190614|1|||2|20180702|
1002725|台燿科技（中山）有限公司|LD1713200071||0606|0606|02401|台燿银团贷款协议20161222|U|91442000796243306C|C3061|442000|CS02|1002725.0004310.01.01|AL01|21056|FA02|C3982|CT02||1002725.0004310.01|0004310|CNY|27000000.000000|0.915011|20170512|20200113|||20170512|20200113|CNY|1260000.000000|1197000.000000|RF02|RT01|4.3463|RR01|20180713|C|0||FQ01||FS01|||0|||1|20180713|11705.670000|4.75|4.3463||2|0|20200113|1060600100000019|1060600100000019|FB04||||11970.000000|0|0.00|27000000.000000|1060600100000019|||00201||1002725.0004300.01|0.000000|0.00||20170113|20200113|1|||2|20180702|
